Local time,Ask,Bid,AskVolume,BidVolume
10.06.2016 08:01:32.248 GMT+0100,6202.29,6201.5,0,0.0001
10.06.2016 08:01:32.954 GMT+0100,6202.48,6202.26,0,0.0003
10.06.2016 08:01:33.025 GMT+0100,6202.48,6201.5,0,0.0001
10.06.2016 08:01:33.238 GMT+0100,6202.26,6201.5,0,0.0001
10.06.2016 08:01:33.289 GMT+0100,6202.26,6201.4,0,0.0001
10.06.2016 08:01:34.291 GMT+0100,6202.26,6201.5,0,0.0001
10.06.2016 08:01:34.341 GMT+0100,6202.46,6201.5,0,0.0001
10.06.2016 08:01:34.427 GMT+0100,6202.46,6202.253,0,0.0003
10.06.2016 08:01:34.628 GMT+0100,6202.46,6201.5,0,0.0001
10.06.2016 08:01:34.778 GMT+0100,6202.55,6201.55,0,0.0009
10.06.2016 08:01:35.145 GMT+0100,6202.55,6201.55,0,0.0009
10.06.2016 08:01:35.517 GMT+0100,6202.6,6202.5,0,0.0003
10.06.2016 08:01:35.578 GMT+0100,6202.28,6201.5,0,0.0001
10.06.2016 08:01:35.658 GMT+0100,6202.55,6201.55,0,0.0009
10.06.2016 08:01:36.161 GMT+0100,6202.55,6201.55,0,0.0009
10.06.2016 08:01:36.479 GMT+0100,6201.87,6201.4,0,0.0001
10.06.2016 08:01:36.797 GMT+0100,6201.87,6201.3,0,0.0001
10.06.2016 08:01:37.089 GMT+0100,6202.09,6201.3,0,0.0001
10.06.2016 08:01:37.908 GMT+0100,6201.9,6201.3,0,0.0001
10.06.2016 08:01:37.965 GMT+0100,6201.9,6200.9,0,0.0013
10.06.2016 08:01:38.568 GMT+0100,6201.9,6201,0,0.0001
10.06.2016 08:01:39.296 GMT+0100,6201.9,6201.5,0,0.0001
10.06.2016 08:01:39.347 GMT+0100,6202.69,6201.69,0,0.0009
10.06.2016 08:01:39.440 GMT+0100,6202.69,6202.397,0,0.0003
10.06.2016 08:01:40.443 GMT+0100,6202.51,6202.27,0,0.0003
10.06.2016 08:01:40.719 GMT+0100,6202.09,6201.5,0,0.0001
10.06.2016 08:01:40.776 GMT+0100,6202.09,6201.3,0,0.0001
10.06.2016 08:01:40.938 GMT+0100,6202.17,6201.3,0,0.0001
10.06.2016 08:01:41.378 GMT+0100,6202.14,6201.3,0,0.0001
10.06.2016 08:01:41.778 GMT+0100,6202.14,6201.2,0,0.0001
10.06.2016 08:01:41.947 GMT+0100,6202.14,6201.947,0,0.0003
10.06.2016 08:01:42.038 GMT+0100,6201.99,6201.2,0,0.0001
10.06.2016 08:01:42.332 GMT+0100,6201.99,6201,0,0.0001
10.06.2016 08:01:42.383 GMT+0100,6202.09,6201.863,0,0.0003
10.06.2016 08:01:42.556 GMT+0100,6202.09,6201.09,0,0.0009
10.06.2016 08:01:42.607 GMT+0100,6202.05,6201.05,0,0.0009
10.06.2016 08:01:43.089 GMT+0100,6202.15,6201.15,0,0.0009
10.06.2016 08:01:43.139 GMT+0100,6202.19,6201.19,0,0.0009
10.06.2016 08:01:43.488 GMT+0100,6202.23,6201.23,0,0.0009
10.06.2016 08:01:43.928 GMT+0100,6202.2,6201.2,0,0.0009
10.06.2016 08:01:44.478 GMT+0100,6202.15,6201.15,0,0.0009
10.06.2016 08:01:44.612 GMT+0100,6202.16,6201.16,0,0.0009
10.06.2016 08:01:45.088 GMT+0100,6202.68,6201.68,0,0.0009
10.06.2016 08:01:45.138 GMT+0100,6202.65,6201.65,0,0.0009
10.06.2016 08:01:46.458 GMT+0100,6202.68,6201.68,0,0.0009
10.06.2016 08:01:46.765 GMT+0100,6202.68,6202.393,0,0.0003
10.06.2016 08:01:47.609 GMT+0100,6202.86,6201.86,0,0.0009
10.06.2016 08:01:47.668 GMT+0100,6202.9,6202.8,0,0.0003
10.06.2016 08:01:47.939 GMT+0100,6202.91,6202.8,0,0.0003
10.06.2016 08:01:48.573 GMT+0100,6202.91,6202.5,0,0.0003
10.06.2016 08:01:48.894 GMT+0100,6202.43,6201.6,0,0.0001
10.06.2016 08:01:49.472 GMT+0100,6202.45,6201.45,0,0.0009
10.06.2016 08:01:49.574 GMT+0100,6202.07,6201.2,0,0.0001
10.06.2016 08:01:49.625 GMT+0100,6202.07,6201.8,0,0.0003
10.06.2016 08:01:49.868 GMT+0100,6201.76,6201.2,0,0.0001
10.06.2016 08:01:49.919 GMT+0100,6201.76,6201,0,0.0001
10.06.2016 08:01:50.088 GMT+0100,6202.08,6201.08,0,0.0009
10.06.2016 08:01:50.304 GMT+0100,6202.08,6201.08,0,0.0009
10.06.2016 08:01:50.639 GMT+0100,6202.06,6201.06,0.0005,0.0002
10.06.2016 08:01:50.748 GMT+0100,6201.17,6200.923,0,0.0003
10.06.2016 08:01:50.805 GMT+0100,6201.17,6200.89,0,0.0003
10.06.2016 08:01:50.881 GMT+0100,6201.17,6200.17,0,0.0009
10.06.2016 08:01:51.277 GMT+0100,6201.21,6200.21,0,0.0009
10.06.2016 08:01:51.329 GMT+0100,6201.21,6200.3,0,0.0001
10.06.2016 08:01:51.518 GMT+0100,6201.11,6200.3,0,0.0001
10.06.2016 08:01:51.807 GMT+0100,6201.37,6200.37,0,0.0009
10.06.2016 08:01:51.884 GMT+0100,6201.4,6201.157,0,0.0003
10.06.2016 08:01:52.285 GMT+0100,6201.46,6200.46,0,0.0009
10.06.2016 08:01:52.335 GMT+0100,6201.48,6200.7,0,0.0001
10.06.2016 08:01:52.619 GMT+0100,6201.56,6200.7,0,0.0001
10.06.2016 08:01:52.919 GMT+0100,6201.56,6200.8,0,0.0001
10.06.2016 08:01:53.313 GMT+0100,6202.11,6201.11,0,0.0009
10.06.2016 08:01:53.388 GMT+0100,6202.05,6201.05,0,0.0009
10.06.2016 08:01:53.718 GMT+0100,6202.03,6201.03,0,0.0009
10.06.2016 08:01:54.263 GMT+0100,6202.02,6201.02,0,0.0009
10.06.2016 08:01:54.325 GMT+0100,6202.05,6201.05,0,0.0009
10.06.2016 08:01:54.488 GMT+0100,6202.02,6201.02,0,0.0009
10.06.2016 08:01:54.539 GMT+0100,6202.02,6201.773,0,0.0003
10.06.2016 08:01:55.945 GMT+0100,6201.95,6201,0,0.0001
10.06.2016 08:01:55.995 GMT+0100,6201.96,6201.753,0,0.0003
10.06.2016 08:01:56.139 GMT+0100,6201.99,6201.763,0,0.0003
10.06.2016 08:01:56.578 GMT+0100,6201.92,6201.74,0,0.0003
10.06.2016 08:01:57.197 GMT+0100,6201.92,6201.8,0,0.0003
10.06.2016 08:01:57.248 GMT+0100,6201.56,6201.42,0,0.0003
10.06.2016 08:01:57.397 GMT+0100,6201.56,6200.7,0,0.0001
10.06.2016 08:01:57.568 GMT+0100,6201.6,6200.7,0,0.0001
10.06.2016 08:01:57.698 GMT+0100,6201.6,6201.433,0,0.0003
10.06.2016 08:01:57.788 GMT+0100,6201.61,6201.437,0,0.0003
10.06.2016 08:01:58.374 GMT+0100,6201.64,6201.447,0,0.0003
10.06.2016 08:01:58.425 GMT+0100,6201.64,6201.3,0,0.0003
10.06.2016 08:01:58.502 GMT+0100,6201.64,6200.64,0,0.0009
10.06.2016 08:01:58.558 GMT+0100,6201.44,6200.5,0,0.0001
10.06.2016 08:01:58.753 GMT+0100,6201.44,6200.8,0,0.0001
10.06.2016 08:01:58.803 GMT+0100,6201.97,6200.97,0,0.0009
10.06.2016 08:01:59.024 GMT+0100,6201.87,6200.87,0,0.0009
10.06.2016 08:01:59.371 GMT+0100,6201.79,6200.8,0,0.0001
10.06.2016 08:01:59.659 GMT+0100,6201.74,6200.8,0,0.0001
10.06.2016 08:02:00.356 GMT+0100,6201.59,6200.8,0,0.0001
10.06.2016 08:02:00.729 GMT+0100,6201.22,6200.8,0,0.0001
10.06.2016 08:02:00.880 GMT+0100,6200.1,6199.3,0,0.0001
10.06.2016 08:02:01.198 GMT+0100,6200.62,6199.62,0,0.0009
10.06.2016 08:02:01.249 GMT+0100,6200.62,6199.62,0,0.0009
10.06.2016 08:02:01.410 GMT+0100,6200.62,6200.373,0,0.0003
10.06.2016 08:02:01.710 GMT+0100,6200.673,6200.5,0,0.0003
10.06.2016 08:02:01.841 GMT+0100,6201.42,6201,0,0.0003
10.06.2016 08:02:02.049 GMT+0100,6201.42,6201,0,0.0003
10.06.2016 08:02:02.348 GMT+0100,6201.17,6200.8,0,0.0003
10.06.2016 08:02:03.031 GMT+0100,6200.95,6200.75,0,0.0003
10.06.2016 08:02:03.247 GMT+0100,6200.89,6200,0,0.0001
10.06.2016 08:02:03.449 GMT+0100,6200.9,6200.73,0,0.0003
10.06.2016 08:02:03.839 GMT+0100,6201.06,6200.753,0,0.0003
10.06.2016 08:02:04.252 GMT+0100,6200.91,6200.737,0,0.0003
10.06.2016 08:02:04.349 GMT+0100,6200.91,6200,0,0.0001
10.06.2016 08:02:04.498 GMT+0100,6200.92,6200,0,0.0001
10.06.2016 08:02:04.850 GMT+0100,6200.92,6200.74,0,0.0003
10.06.2016 08:02:04.938 GMT+0100,6201.1,6200.8,0,0.0003
10.06.2016 08:02:05.223 GMT+0100,6201.1,6200.833,0,0.0003
10.06.2016 08:02:05.351 GMT+0100,6201.08,6200.76,0,0.0003
10.06.2016 08:02:05.708 GMT+0100,6200.88,6200.693,0,0.0003
10.06.2016 08:02:05.759 GMT+0100,6200.88,6200,0,0.0001
10.06.2016 08:02:05.819 GMT+0100,6200.91,6200,0,0.0001
10.06.2016 08:02:06.038 GMT+0100,6201.1,6200.1,0,0.0009
10.06.2016 08:02:06.354 GMT+0100,6201.1,6200.867,0,0.0003
10.06.2016 08:02:06.847 GMT+0100,6200.74,6200.48,0,0.0003
10.06.2016 08:02:06.918 GMT+0100,6200.66,6200.453,0,0.0003
10.06.2016 08:02:07.138 GMT+0100,6200.37,6199.7,0,0.0001
10.06.2016 08:02:07.540 GMT+0100,6200.37,6199.37,0,0.0009
10.06.2016 08:02:07.591 GMT+0100,6200.4,6200.3,0,0.0003
10.06.2016 08:02:07.688 GMT+0100,6200.09,6199.2,0,0.0001
10.06.2016 08:02:07.963 GMT+0100,6200.09,6199.09,0,0.0009
10.06.2016 08:02:08.458 GMT+0100,6199.9,6199.7,0,0.0003
10.06.2016 08:02:08.846 GMT+0100,6199.6,6199.5,0,0.0003
10.06.2016 08:02:08.968 GMT+0100,6199.61,6199.37,0,0.0003
10.06.2016 08:02:10.166 GMT+0100,6199.76,6198.76,0,0.0009
10.06.2016 08:02:10.228 GMT+0100,6199.87,6198.87,0,0.0009
10.06.2016 08:02:10.417 GMT+0100,6199.87,6198.87,0,0.0009
10.06.2016 08:02:10.468 GMT+0100,6200.12,6199.12,0,0.0009
10.06.2016 08:02:10.668 GMT+0100,6200.08,6199.08,0,0.0009
10.06.2016 08:02:10.876 GMT+0100,6200.08,6199.1,0,0.0001
10.06.2016 08:02:10.998 GMT+0100,6200.06,6199.1,0,0.0001
10.06.2016 08:02:11.666 GMT+0100,6200.09,6199.2,0,0.0001
10.06.2016 08:02:12.208 GMT+0100,6200.42,6199.42,0,0.0009
10.06.2016 08:02:12.318 GMT+0100,6200.35,6199.35,0,0.0009
10.06.2016 08:02:12.473 GMT+0100,6200.4,6200.3,0,0.0003
10.06.2016 08:02:12.538 GMT+0100,6200.26,6199.26,0,0.0009
10.06.2016 08:02:12.814 GMT+0100,6200.26,6199.3,0,0.0001
10.06.2016 08:02:12.869 GMT+0100,6200.29,6199.3,0,0.0001
10.06.2016 08:02:13.088 GMT+0100,6200.34,6199.34,0,0.0009
10.06.2016 08:02:13.748 GMT+0100,6200.37,6199.37,0,0.0009
10.06.2016 08:02:14.188 GMT+0100,6200.49,6199.49,0,0.0009
10.06.2016 08:02:14.298 GMT+0100,6200.48,6199.48,0,0.0009
10.06.2016 08:02:14.518 GMT+0100,6200.44,6199.44,0,0.0009
10.06.2016 08:02:14.848 GMT+0100,6200.43,6199.43,0,0.0009
10.06.2016 08:02:15.187 GMT+0100,6200.32,6199.32,0,0.0009
10.06.2016 08:02:15.618 GMT+0100,6200.35,6199.35,0,0.0009
10.06.2016 08:02:15.948 GMT+0100,6200.39,6199.39,0,0.0009
10.06.2016 08:02:16.278 GMT+0100,6200.28,6199.3,0,0.0001
10.06.2016 08:02:16.328 GMT+0100,6200.28,6200,0,0.0003
10.06.2016 08:02:16.496 GMT+0100,6200.28,6199.3,0,0.0001
10.06.2016 08:02:16.738 GMT+0100,6199.87,6199,0,0.0001
10.06.2016 08:02:16.829 GMT+0100,6200.04,6199.04,0,0.0009
10.06.2016 08:02:17.048 GMT+0100,6200.09,6199.09,0,0.0009
10.06.2016 08:02:17.268 GMT+0100,6199.99,6199,0,0.0001
10.06.2016 08:02:17.488 GMT+0100,6200.08,6199.08,0,0.0009
10.06.2016 08:02:17.771 GMT+0100,6200.08,6199.1,0,0.0001
10.06.2016 08:02:17.821 GMT+0100,6200.14,6199.14,0,0.0009
10.06.2016 08:02:18.204 GMT+0100,6200.14,6199.14,0,0.0009
10.06.2016 08:02:19.016 GMT+0100,6200.14,6199.88,0,0.0003
10.06.2016 08:02:19.305 GMT+0100,6200.06,6199.753,0,0.0003
10.06.2016 08:02:19.358 GMT+0100,6199.85,6199.683,0,0.0003
10.06.2016 08:02:19.578 GMT+0100,6199.63,6198.9,0,0.0001
10.06.2016 08:02:19.709 GMT+0100,6199.63,6199,0,0.0001
10.06.2016 08:02:20.124 GMT+0100,6199.63,6199.3,0,0.0003
10.06.2016 08:02:20.174 GMT+0100,6199.64,6199.3,0,0.0003
10.06.2016 08:02:20.225 GMT+0100,6199.64,6199.3,0,0.0003
10.06.2016 08:02:20.326 GMT+0100,6199.5,6198.5,0,0.0002
10.06.2016 08:02:20.458 GMT+0100,6199.46,6198.5,0,0.0001
10.06.2016 08:02:20.898 GMT+0100,6199.58,6198.58,0,0.0002
10.06.2016 08:02:21.558 GMT+0100,6199.5,6198.5,0,0.0002
10.06.2016 08:02:21.760 GMT+0100,6199.5,6198.5,0,0.0002
10.06.2016 08:02:21.810 GMT+0100,6199.39,6198.4,0,0.0001
10.06.2016 08:02:22.282 GMT+0100,6199.34,6198.5,0,0.0001
10.06.2016 08:02:22.333 GMT+0100,6199.39,6198.5,0,0.0001
10.06.2016 08:02:22.411 GMT+0100,6199.4,6199.23,0,0.0003
10.06.2016 08:02:22.621 GMT+0100,6199.39,6198.5,0,0.0001
10.06.2016 08:02:22.671 GMT+0100,6199.37,6198.5,0,0.0001
10.06.2016 08:02:22.722 GMT+0100,6199.37,6198.4,0,0.0001
10.06.2016 08:02:22.878 GMT+0100,6199.41,6198.41,0,0.0009
10.06.2016 08:02:23.098 GMT+0100,6199.45,6198.45,0,0.0009
10.06.2016 08:02:23.539 GMT+0100,6199.45,6198.6,0,0.0001
10.06.2016 08:02:23.648 GMT+0100,6199.62,6198.62,0,0.0009
10.06.2016 08:02:24.026 GMT+0100,6199.7,6198.7,0,0.0009
10.06.2016 08:02:24.358 GMT+0100,6200.49,6199.49,0,0.0009
10.06.2016 08:02:24.826 GMT+0100,6200.49,6199.5,0,0.0001
10.06.2016 08:02:24.968 GMT+0100,6200.57,6199.57,0,0.0009
10.06.2016 08:02:25.298 GMT+0100,6201.04,6200.04,0,0.0009
10.06.2016 08:02:25.348 GMT+0100,6201.04,6200.04,0,0.0009
10.06.2016 08:02:25.420 GMT+0100,6201.04,6200.713,0,0.0003
10.06.2016 08:02:26.021 GMT+0100,6201.1,6201,0,0.0003
10.06.2016 08:02:26.332 GMT+0100,6201.04,6200.94,0,0.0003
10.06.2016 08:02:26.448 GMT+0100,6201,6200.8,0,0.0003
10.06.2016 08:02:26.618 GMT+0100,6200.7,6199.7,0,0.0009
10.06.2016 08:02:27.361 GMT+0100,6200.7,6199.8,0,0.0001
10.06.2016 08:02:27.739 GMT+0100,6200.7,6200.467,0,0.0003
10.06.2016 08:02:27.927 GMT+0100,6200.68,6200,0,0.0003
10.06.2016 08:02:28.460 GMT+0100,6200.68,6200,0,0.0003
10.06.2016 08:02:28.741 GMT+0100,6200.68,6200,0,0.0003
10.06.2016 08:02:28.830 GMT+0100,6200.68,6200.26,0,0.0003
10.06.2016 08:02:29.621 GMT+0100,6200.23,6199.3,0,0.0001
10.06.2016 08:02:29.838 GMT+0100,6200.2,6199.3,0,0.0001
10.06.2016 08:02:30.278 GMT+0100,6200.31,6199.31,0,0.0009
10.06.2016 08:02:30.436 GMT+0100,6200.4,6200.137,0,0.0003
10.06.2016 08:02:30.499 GMT+0100,6200.29,6199.3,0,0.0001
10.06.2016 08:02:31.010 GMT+0100,6200.25,6199.25,0,0.0009
10.06.2016 08:02:31.338 GMT+0100,6200.24,6199.8,0,0.0003
10.06.2016 08:02:32.026 GMT+0100,6199.59,6199,0,0.0001
10.06.2016 08:02:32.077 GMT+0100,6199.58,6199,0,0.0001
10.06.2016 08:02:32.148 GMT+0100,6199.6,6199,0,0.0001
10.06.2016 08:02:32.478 GMT+0100,6199.59,6199,0,0.0001
10.06.2016 08:02:32.808 GMT+0100,6199.6,6199,0,0.0001
10.06.2016 08:02:33.282 GMT+0100,6199.99,6199,0,0.0001
10.06.2016 08:02:33.688 GMT+0100,6199.96,6199,0,0.0001
10.06.2016 08:02:34.577 GMT+0100,6199.92,6199.74,0,0.0003
10.06.2016 08:02:34.628 GMT+0100,6199.79,6199,0,0.0001
10.06.2016 08:02:35.007 GMT+0100,6199.6,6199,0,0.0001
10.06.2016 08:02:35.064 GMT+0100,6199.6,6198.7,0,0.0001
10.06.2016 08:02:35.147 GMT+0100,6199.6,6199.433,0,0.0003
10.06.2016 08:02:35.558 GMT+0100,6199.64,6199.447,0,0.0003
10.06.2016 08:02:36.116 GMT+0100,6199.37,6199.27,0,0.0003
10.06.2016 08:02:36.167 GMT+0100,6199.37,6199,0,0.0003
10.06.2016 08:02:36.328 GMT+0100,6199.16,6199,0,0.0003
10.06.2016 08:02:36.378 GMT+0100,6199.16,6198.8,0,0.0003
10.06.2016 08:02:36.453 GMT+0100,6199.16,6199,0,0.0003
10.06.2016 08:02:36.654 GMT+0100,6199,6198.5,0,0.0001
10.06.2016 08:02:36.768 GMT+0100,6199.08,6198.1,0,0.0001
10.06.2016 08:02:37.225 GMT+0100,6199.24,6198.24,0,0.0009
10.06.2016 08:02:37.538 GMT+0100,6199.2,6198.2,0,0.0009
10.06.2016 08:02:37.649 GMT+0100,6199.09,6198.1,0,0.0001
10.06.2016 08:02:38.108 GMT+0100,6199.2,6198.2,0,0.0009
10.06.2016 08:02:38.577 GMT+0100,6199.43,6198.43,0,0.0009
10.06.2016 08:02:38.628 GMT+0100,6199.43,6198.43,0,0.0009
10.06.2016 08:02:38.897 GMT+0100,6199.44,6198.44,0,0.0009
10.06.2016 08:02:39.527 GMT+0100,6199.42,6198.42,0,0.0009
10.06.2016 08:02:39.962 GMT+0100,6199.42,6199.173,0,0.0003
10.06.2016 08:02:40.298 GMT+0100,6199.14,6198.3,0,0.0001
10.06.2016 08:02:40.628 GMT+0100,6199.11,6198.3,0,0.0001
10.06.2016 08:02:41.045 GMT+0100,6198.84,6198.68,0,0.0003
10.06.2016 08:02:41.096 GMT+0100,6198.84,6197.9,0,0.0001
10.06.2016 08:02:41.178 GMT+0100,6199.01,6198.01,0,0.0009
10.06.2016 08:02:41.286 GMT+0100,6199.01,6198.1,0,0.0001
10.06.2016 08:02:41.508 GMT+0100,6199.19,6198.19,0,0.0009
10.06.2016 08:02:41.838 GMT+0100,6199.23,6198.23,0,0.0009
10.06.2016 08:02:42.308 GMT+0100,6199.18,6198.8,0,0.0003
10.06.2016 08:02:42.368 GMT+0100,6199.18,6198.2,0,0.0001
10.06.2016 08:02:42.418 GMT+0100,6198.59,6198.2,0,0.0001
10.06.2016 08:02:42.618 GMT+0100,6199.4,6198.4,0,0.0009
10.06.2016 08:02:42.791 GMT+0100,6199.4,6198.5,0,0.0001
10.06.2016 08:02:42.842 GMT+0100,6199.51,6198.51,0,0.0009
10.06.2016 08:02:43.378 GMT+0100,6199.47,6198.5,0,0.0001
10.06.2016 08:02:43.963 GMT+0100,6199.49,6198.5,0,0.0001
10.06.2016 08:02:44.038 GMT+0100,6199.61,6198.61,0,0.0009
10.06.2016 08:02:44.477 GMT+0100,6199.58,6198.58,0,0.0009
10.06.2016 08:02:44.698 GMT+0100,6199.55,6198.55,0,0.0009
10.06.2016 08:02:46.179 GMT+0100,6199.55,6198.8,0,0.0003
10.06.2016 08:02:46.568 GMT+0100,6198.91,6198.8,0,0.0003
10.06.2016 08:02:46.618 GMT+0100,6198.91,6198.5,0,0.0003
10.06.2016 08:02:46.741 GMT+0100,6198.91,6198.5,0,0.0003
10.06.2016 08:02:46.792 GMT+0100,6198.49,6197.7,0,0.0001
10.06.2016 08:02:46.878 GMT+0100,6198.49,6198.3,0,0.0003
10.06.2016 08:02:47.009 GMT+0100,6198.21,6197.7,0,0.0001
10.06.2016 08:02:47.079 GMT+0100,6198.21,6198,0,0.0003
10.06.2016 08:02:47.402 GMT+0100,6197.99,6197.7,0,0.0001
10.06.2016 08:02:47.558 GMT+0100,6198.72,6197.72,0,0.0009
10.06.2016 08:02:47.834 GMT+0100,6198.7,6197.7,0,0.0009
10.06.2016 08:02:47.885 GMT+0100,6198.7,6197.7,0,0.0009
10.06.2016 08:02:47.998 GMT+0100,6198.65,6197.65,0,0.0009
10.06.2016 08:02:48.327 GMT+0100,6198.64,6197.64,0,0.0009
10.06.2016 08:02:48.547 GMT+0100,6198.79,6197.79,0,0.0009
10.06.2016 08:02:49.046 GMT+0100,6199.29,6198.29,0,0.0009
10.06.2016 08:02:49.139 GMT+0100,6199.29,6198.3,0,0.0001
10.06.2016 08:02:49.428 GMT+0100,6199.28,6198.3,0,0.0001
10.06.2016 08:02:49.890 GMT+0100,6199.4,6199.143,0,0.0003
10.06.2016 08:02:50.380 GMT+0100,6199.32,6199.22,0,0.0003
10.06.2016 08:02:50.451 GMT+0100,6199.24,6198.24,0,0.0009
10.06.2016 08:02:50.592 GMT+0100,6199.24,6198.98,0,0.0003
10.06.2016 08:02:50.967 GMT+0100,6199.05,6198.917,0,0.0003
10.06.2016 08:02:51.517 GMT+0100,6199.02,6198.907,0,0.0003
10.06.2016 08:02:52.021 GMT+0100,6199.04,6198.913,0,0.0003
10.06.2016 08:02:52.178 GMT+0100,6199.02,6198.907,0,0.0003
10.06.2016 08:02:52.508 GMT+0100,6198.96,6198.2,0,0.0001
10.06.2016 08:02:52.727 GMT+0100,6199.02,6198.2,0,0.0001
10.06.2016 08:02:52.778 GMT+0100,6199.02,6198.3,0,0.0001
10.06.2016 08:02:53.058 GMT+0100,6199.07,6198.3,0,0.0001
10.06.2016 08:02:53.383 GMT+0100,6199.07,6198.4,0,0.0001
10.06.2016 08:02:53.498 GMT+0100,6199.16,6198.4,0,0.0001
10.06.2016 08:02:53.827 GMT+0100,6199.17,6198.4,0,0.0001
10.06.2016 08:02:55.038 GMT+0100,6199.14,6198.4,0,0.0001
10.06.2016 08:02:56.015 GMT+0100,6199.15,6198.4,0,0.0001
10.06.2016 08:02:56.138 GMT+0100,6199.13,6198.4,0,0.0001
10.06.2016 08:02:56.908 GMT+0100,6199.14,6198.4,0,0.0001
10.06.2016 08:02:57.309 GMT+0100,6199.16,6198.4,0,0.0001
10.06.2016 08:02:57.485 GMT+0100,6199.16,6198.2,0,0.0001
10.06.2016 08:02:57.705 GMT+0100,6199.16,6198.5,0,0.0003
10.06.2016 08:02:58.117 GMT+0100,6198.62,6198.44,0,0.0003
10.06.2016 08:02:58.338 GMT+0100,6198.64,6198.447,0,0.0003
10.06.2016 08:02:58.620 GMT+0100,6198.64,6198.413,0,0.0003
10.06.2016 08:02:58.671 GMT+0100,6198.79,6197.79,0,0.0009
10.06.2016 08:02:59.218 GMT+0100,6198.77,6197.77,0,0.0009
10.06.2016 08:03:00.494 GMT+0100,6198.77,6197.77,0,0.0009
10.06.2016 08:03:00.647 GMT+0100,6198.7,6197.7,0,0.0009
10.06.2016 08:03:00.715 GMT+0100,6198.7,6198.4,0,0.0003
10.06.2016 08:03:01.316 GMT+0100,6198.54,6198.28,0,0.0003
10.06.2016 08:03:01.498 GMT+0100,6198.5,6198.233,0,0.0003
10.06.2016 08:03:01.748 GMT+0100,6198.46,6197.46,0,0.0009
10.06.2016 08:03:01.818 GMT+0100,6198.46,6198.22,0,0.0003
10.06.2016 08:03:02.517 GMT+0100,6198.46,6197.46,0,0.0009
10.06.2016 08:03:02.602 GMT+0100,6198.46,6197.5,0,0.0001
10.06.2016 08:03:02.737 GMT+0100,6198.44,6197.5,0,0.0001
10.06.2016 08:03:03.067 GMT+0100,6198.4,6198.233,0,0.0003
10.06.2016 08:03:03.732 GMT+0100,6198.39,6198.23,0,0.0003
10.06.2016 08:03:03.783 GMT+0100,6198.41,6198.237,0,0.0003
10.06.2016 08:03:03.947 GMT+0100,6198.23,6197.5,0,0.0001
10.06.2016 08:03:04.207 GMT+0100,6198.23,6197.3,0,0.0001
10.06.2016 08:03:04.387 GMT+0100,6198.18,6197.3,0,0.0001
10.06.2016 08:03:04.710 GMT+0100,6198.08,6197.08,0,0.0009
10.06.2016 08:03:05.038 GMT+0100,6198.15,6198,0,0.0003
10.06.2016 08:03:05.157 GMT+0100,6197.95,6196.95,0,0.0009
10.06.2016 08:03:05.210 GMT+0100,6197.95,6197,0,0.0001
10.06.2016 08:03:05.487 GMT+0100,6197.96,6197,0,0.0001
10.06.2016 08:03:05.708 GMT+0100,6197.99,6197,0,0.0001
10.06.2016 08:03:06.292 GMT+0100,6198.06,6197.06,0,0.0009
10.06.2016 08:03:06.808 GMT+0100,6197.87,6197.723,0,0.0003
10.06.2016 08:03:07.138 GMT+0100,6197.66,6197,0,0.0001
10.06.2016 08:03:07.357 GMT+0100,6197.62,6197,0,0.0001
10.06.2016 08:03:07.940 GMT+0100,6197.65,6197,0,0.0001
10.06.2016 08:03:07.991 GMT+0100,6197.64,6197,0,0.0001
10.06.2016 08:03:08.127 GMT+0100,6197.68,6197,0,0.0001
10.06.2016 08:03:08.457 GMT+0100,6197.7,6197,0,0.0001
10.06.2016 08:03:08.681 GMT+0100,6198.13,6197.13,0,0.0009
10.06.2016 08:03:09.027 GMT+0100,6198.2,6197.2,0,0.0009
10.06.2016 08:03:10.470 GMT+0100,6198.29,6197.29,0,0.0009
10.06.2016 08:03:11.537 GMT+0100,6198.34,6197.34,0,0.0009
10.06.2016 08:03:12.016 GMT+0100,6198.57,6197.57,0,0.0009
10.06.2016 08:03:12.527 GMT+0100,6198.68,6197.68,0,0.0009
10.06.2016 08:03:12.578 GMT+0100,6198.68,6197.68,0,0.0009
10.06.2016 08:03:12.967 GMT+0100,6198.66,6197.66,0,0.0009
10.06.2016 08:03:13.444 GMT+0100,6198.66,6198.3,0,0.0003
10.06.2016 08:03:13.737 GMT+0100,6198.07,6197.5,0,0.0001
10.06.2016 08:03:13.788 GMT+0100,6198.07,6197.2,0,0.0001
10.06.2016 08:03:13.845 GMT+0100,6198.1,6197.923,0,0.0003
10.06.2016 08:03:13.957 GMT+0100,6197.88,6197.2,0,0.0001
10.06.2016 08:03:14.045 GMT+0100,6197.9,6197.793,0,0.0003
10.06.2016 08:03:14.394 GMT+0100,6197.75,6197.2,0,0.0001
10.06.2016 08:03:14.445 GMT+0100,6197.75,6197,0,0.0001
10.06.2016 08:03:14.728 GMT+0100,6197.69,6197,0,0.0001
10.06.2016 08:03:15.147 GMT+0100,6197.66,6196.66,0,0.0009
10.06.2016 08:03:15.398 GMT+0100,6197.6,6196.6,0,0.0009
10.06.2016 08:03:16.012 GMT+0100,6197.63,6196.63,0,0.0009
10.06.2016 08:03:16.350 GMT+0100,6197.56,6196.7,0,0.0001
10.06.2016 08:03:16.400 GMT+0100,6197.58,6196.7,0,0.0001
