Local time,Ask,Bid
24.06.2016 16:25:27.518 GMT+0100,6157.705,6157.3
24.06.2016 16:25:27.646 GMT+0100,6157.61,6157
24.06.2016 16:25:27.846 GMT+0100,6157.38,6157
24.06.2016 16:25:28.286 GMT+0100,6157.4,6157
24.06.2016 16:25:28.616 GMT+0100,6157.365,6157
24.06.2016 16:25:28.752 GMT+0100,6157.23,6156.5
24.06.2016 16:25:28.836 GMT+0100,6157.18,6156.5
24.06.2016 16:25:29.255 GMT+0100,6157.225,6156.8
24.06.2016 16:25:29.606 GMT+0100,6157.2,6156.8
24.06.2016 16:25:29.936 GMT+0100,6157.425,6157
24.06.2016 16:25:30.157 GMT+0100,6157.46,6157
24.06.2016 16:25:30.277 GMT+0100,6157.42,6156.8
24.06.2016 16:25:30.378 GMT+0100,6157.58,6156.8
24.06.2016 16:25:30.596 GMT+0100,6157.26,6156.8
24.06.2016 16:25:30.926 GMT+0100,6157.35,6157
24.06.2016 16:25:31.147 GMT+0100,6157.425,6157
24.06.2016 16:25:31.265 GMT+0100,6157.35,6156.8
24.06.2016 16:25:31.476 GMT+0100,6157.31,6156.8
24.06.2016 16:25:31.768 GMT+0100,6157.07,6156.5
24.06.2016 16:25:32.136 GMT+0100,6157.05,6156.5
24.06.2016 16:25:32.298 GMT+0100,6157.05,6156.05
24.06.2016 16:25:32.356 GMT+0100,6156.58,6156
24.06.2016 16:25:32.773 GMT+0100,6156.26,6155.8
24.06.2016 16:25:33.237 GMT+0100,6156.265,6155.8
24.06.2016 16:25:33.457 GMT+0100,6156.255,6155.8
24.06.2016 16:25:33.809 GMT+0100,6156.05,6155.5
24.06.2016 16:25:34.139 GMT+0100,6155.995,6155.5
24.06.2016 16:25:34.557 GMT+0100,6155.945,6155.5
24.06.2016 16:25:34.885 GMT+0100,6155.87,6155.3
24.06.2016 16:25:35.175 GMT+0100,6155.89,6155.3
24.06.2016 16:25:35.326 GMT+0100,6155.81,6155.3
24.06.2016 16:25:35.869 GMT+0100,6155.96,6155.5
24.06.2016 16:25:36.170 GMT+0100,6156.215,6155.8
24.06.2016 16:25:36.395 GMT+0100,6156.05,6155.3
24.06.2016 16:25:36.536 GMT+0100,6155.88,6155.3
24.06.2016 16:25:37.085 GMT+0100,6155.94,6155.3
24.06.2016 16:25:37.401 GMT+0100,6155.97,6155.5
24.06.2016 16:25:37.775 GMT+0100,6155.945,6155.5
24.06.2016 16:25:38.077 GMT+0100,6156.205,6155.8
24.06.2016 16:25:38.185 GMT+0100,6156.33,6155.8
24.06.2016 16:25:38.409 GMT+0100,6156.2,6155.8
24.06.2016 16:25:38.626 GMT+0100,6156.3,6155.8
24.06.2016 16:25:38.930 GMT+0100,6156.3,6155.3
24.06.2016 16:25:38.980 GMT+0100,6156.14,6155.3
24.06.2016 16:25:39.397 GMT+0100,6155.92,6155.3
24.06.2016 16:25:39.735 GMT+0100,6155.82,6155.3
24.06.2016 16:25:40.077 GMT+0100,6155.695,6155.3
24.06.2016 16:25:40.386 GMT+0100,6155.69,6155.3
24.06.2016 16:25:40.437 GMT+0100,6155.58,6154.58
24.06.2016 16:25:40.654 GMT+0100,6155.01,6154.5
24.06.2016 16:25:40.925 GMT+0100,6154.93,6154.3
24.06.2016 16:25:41.046 GMT+0100,6154.81,6154.3
24.06.2016 16:25:41.596 GMT+0100,6154.655,6154.3
24.06.2016 16:25:41.926 GMT+0100,6154.51,6154
24.06.2016 16:25:41.976 GMT+0100,6154.47,6154
24.06.2016 16:25:42.155 GMT+0100,6154.56,6154
24.06.2016 16:25:42.477 GMT+0100,6154.47,6154
24.06.2016 16:25:42.951 GMT+0100,6154.43,6153.8
24.06.2016 16:25:43.214 GMT+0100,6154.19,6153.8
24.06.2016 16:25:43.433 GMT+0100,6154.08,6153.3
24.06.2016 16:25:43.575 GMT+0100,6153.93,6153.3
24.06.2016 16:25:43.904 GMT+0100,6153.77,6153.3
24.06.2016 16:25:43.954 GMT+0100,6153.74,6152.8
24.06.2016 16:25:44.126 GMT+0100,6153.27,6152.8
24.06.2016 16:25:44.346 GMT+0100,6153.81,6152.81
24.06.2016 16:25:44.676 GMT+0100,6153.3,6152.8
24.06.2016 16:25:44.946 GMT+0100,6153.21,6152.3
24.06.2016 16:25:45.260 GMT+0100,6152.7,6152.3
24.06.2016 16:25:45.460 GMT+0100,6152.76,6151.8
24.06.2016 16:25:45.666 GMT+0100,6152.29,6151.8
24.06.2016 16:25:46.262 GMT+0100,6152.23,6151.8
24.06.2016 16:25:46.656 GMT+0100,6152.205,6151.8
24.06.2016 16:25:46.980 GMT+0100,6152.11,6151.3
24.06.2016 16:25:47.097 GMT+0100,6151.765,6151.3
24.06.2016 16:25:47.366 GMT+0100,6151.3,6150.3
24.06.2016 16:25:47.645 GMT+0100,6151.21,6150.21
24.06.2016 16:25:47.991 GMT+0100,6151.76,6150.8
24.06.2016 16:25:48.415 GMT+0100,6151.185,6150.8
24.06.2016 16:25:48.636 GMT+0100,6151.205,6150.8
24.06.2016 16:25:48.965 GMT+0100,6151.19,6150.8
24.06.2016 16:25:49.365 GMT+0100,6151.08,6150.5
24.06.2016 16:25:49.515 GMT+0100,6150.94,6150.5
24.06.2016 16:25:49.735 GMT+0100,6151.05,6150.5
24.06.2016 16:25:49.875 GMT+0100,6151.175,6150.8
24.06.2016 16:25:50.005 GMT+0100,6151.04,6150.5
24.06.2016 16:25:50.335 GMT+0100,6151.11,6150.5
24.06.2016 16:25:50.387 GMT+0100,6151.205,6150.8
24.06.2016 16:25:50.617 GMT+0100,6151.265,6150.8
24.06.2016 16:25:51.282 GMT+0100,6151.28,6150.8
24.06.2016 16:25:51.441 GMT+0100,6151.76,6150.8
24.06.2016 16:25:51.585 GMT+0100,6151.76,6150.76
24.06.2016 16:25:51.635 GMT+0100,6151.23,6150.5
24.06.2016 16:25:51.983 GMT+0100,6150.965,6150.5
24.06.2016 16:25:52.080 GMT+0100,6150.93,6150.3
24.06.2016 16:25:52.266 GMT+0100,6150.85,6150.3
24.06.2016 16:25:52.586 GMT+0100,6150.85,6149.85
24.06.2016 16:25:52.636 GMT+0100,6150.22,6149.8
24.06.2016 16:25:52.815 GMT+0100,6150.28,6149.8
24.06.2016 16:25:53.036 GMT+0100,6150.24,6149.8
24.06.2016 16:25:53.366 GMT+0100,6150.31,6149.8
24.06.2016 16:25:53.678 GMT+0100,6150.31,6149.31
24.06.2016 16:25:53.728 GMT+0100,6150.18,6149.3
24.06.2016 16:25:54.089 GMT+0100,6149.925,6149.5
24.06.2016 16:25:54.544 GMT+0100,6149.83,6149.5
24.06.2016 16:25:54.594 GMT+0100,6149.73,6149.3
24.06.2016 16:25:55.096 GMT+0100,6149.83,6149.5
24.06.2016 16:25:55.597 GMT+0100,6149.66,6149
24.06.2016 16:25:56.777 GMT+0100,6149.445,6149
24.06.2016 16:25:56.903 GMT+0100,6149.465,6149
24.06.2016 16:25:57.005 GMT+0100,6149.43,6148.43
24.06.2016 16:25:57.154 GMT+0100,6148.37,6148
24.06.2016 16:25:57.435 GMT+0100,6148.44,6148
24.06.2016 16:25:57.508 GMT+0100,6148.59,6148.3
24.06.2016 16:25:57.765 GMT+0100,6148.69,6148.3
24.06.2016 16:25:57.985 GMT+0100,6148.77,6148.3
24.06.2016 16:25:58.207 GMT+0100,6148.78,6148.3
24.06.2016 16:25:58.535 GMT+0100,6149.61,6148.61
24.06.2016 16:25:58.755 GMT+0100,6150.14,6149.14
24.06.2016 16:25:59.148 GMT+0100,6149.9,6149.5
24.06.2016 16:25:59.306 GMT+0100,6150.18,6149.5
24.06.2016 16:25:59.636 GMT+0100,6149.835,6149.5
24.06.2016 16:25:59.836 GMT+0100,6149.67,6148.67
24.06.2016 16:25:59.887 GMT+0100,6150.215,6149.13
24.06.2016 16:26:00.266 GMT+0100,6150.235,6149.17
24.06.2016 16:26:00.626 GMT+0100,6150.78,6149.76
24.06.2016 16:26:01.065 GMT+0100,6151.255,6150.21
24.06.2016 16:26:01.615 GMT+0100,6151.435,6151
24.06.2016 16:26:01.836 GMT+0100,6151.59,6151
24.06.2016 16:26:01.887 GMT+0100,6151.795,6151.5
24.06.2016 16:26:02.275 GMT+0100,6152.05,6151.5
24.06.2016 16:26:02.424 GMT+0100,6151.855,6151.5
24.06.2016 16:26:02.935 GMT+0100,6151.96,6151.5
24.06.2016 16:26:03.265 GMT+0100,6151.855,6151.5
24.06.2016 16:26:03.589 GMT+0100,6151.895,6151.5
24.06.2016 16:26:03.706 GMT+0100,6152.05,6151.5
24.06.2016 16:26:03.859 GMT+0100,6152.175,6151.8
24.06.2016 16:26:04.255 GMT+0100,6152.195,6151.8
24.06.2016 16:26:04.382 GMT+0100,6152.09,6151.5
24.06.2016 16:26:04.631 GMT+0100,6151.89,6151.5
24.06.2016 16:26:04.805 GMT+0100,6152.05,6151.5
24.06.2016 16:26:05.177 GMT+0100,6151.905,6151.5
24.06.2016 16:26:05.355 GMT+0100,6152.03,6151.5
24.06.2016 16:26:05.405 GMT+0100,6152.165,6151.8
24.06.2016 16:26:05.845 GMT+0100,6152.215,6151.8
24.06.2016 16:26:06.038 GMT+0100,6152.185,6151.8
24.06.2016 16:26:06.345 GMT+0100,6152.2,6151.8
24.06.2016 16:26:06.396 GMT+0100,6152.1,6151.3
24.06.2016 16:26:06.566 GMT+0100,6152.05,6151.3
24.06.2016 16:26:07.084 GMT+0100,6151.88,6151.3
24.06.2016 16:26:07.386 GMT+0100,6151.85,6150.85
24.06.2016 16:26:07.555 GMT+0100,6152.62,6151.62
24.06.2016 16:26:07.879 GMT+0100,6152.62,6151.8
24.06.2016 16:26:08.435 GMT+0100,6152.41,6151.8
24.06.2016 16:26:08.765 GMT+0100,6152.34,6151.8
24.06.2016 16:26:08.985 GMT+0100,6152.35,6151.8
24.06.2016 16:26:09.315 GMT+0100,6152.31,6151.8
24.06.2016 16:26:09.977 GMT+0100,6152.44,6151.8
24.06.2016 16:26:10.191 GMT+0100,6152.44,6151.44
24.06.2016 16:26:10.242 GMT+0100,6152.43,6151.43
24.06.2016 16:26:10.571 GMT+0100,6151.82,6151.3
24.06.2016 16:26:10.965 GMT+0100,6151.9,6151.3
24.06.2016 16:26:11.186 GMT+0100,6151.89,6151.3
24.06.2016 16:26:11.515 GMT+0100,6152.42,6151.5
24.06.2016 16:26:11.698 GMT+0100,6152.61,6152.3
24.06.2016 16:26:12.016 GMT+0100,6152.86,6152.3
24.06.2016 16:26:12.175 GMT+0100,6153.43,6152.43
24.06.2016 16:26:12.226 GMT+0100,6153.43,6152.5
24.06.2016 16:26:12.702 GMT+0100,6153.4,6152.8
24.06.2016 16:26:13.076 GMT+0100,6153.19,6152.8
24.06.2016 16:26:13.205 GMT+0100,6153.08,6152.5
24.06.2016 16:26:13.276 GMT+0100,6153.41,6152.5
24.06.2016 16:26:13.606 GMT+0100,6153.15,6152.5
24.06.2016 16:26:14.045 GMT+0100,6153.235,6152.8
24.06.2016 16:26:14.375 GMT+0100,6153.34,6152.8
24.06.2016 16:26:14.595 GMT+0100,6153.265,6152.8
24.06.2016 16:26:14.815 GMT+0100,6153.38,6152.8
24.06.2016 16:26:15.166 GMT+0100,6153.205,6152.8
24.06.2016 16:26:15.220 GMT+0100,6153.11,6152.5
24.06.2016 16:26:15.365 GMT+0100,6152.995,6152.5
24.06.2016 16:26:15.805 GMT+0100,6153.06,6152.5
24.06.2016 16:26:16.172 GMT+0100,6153.19,6152.5
24.06.2016 16:26:16.322 GMT+0100,6153.19,6152.3
24.06.2016 16:26:16.372 GMT+0100,6152.97,6152.3
24.06.2016 16:26:16.723 GMT+0100,6152.605,6152.3
24.06.2016 16:26:16.773 GMT+0100,6152.41,6151.5
24.06.2016 16:26:16.906 GMT+0100,6152.21,6151.5
24.06.2016 16:26:17.235 GMT+0100,6151.955,6151.5
24.06.2016 16:26:17.327 GMT+0100,6151.91,6151.3
24.06.2016 16:26:17.455 GMT+0100,6151.85,6151.3
24.06.2016 16:26:17.828 GMT+0100,6151.81,6151.3
24.06.2016 16:26:17.879 GMT+0100,6151.81,6150.81
24.06.2016 16:26:17.929 GMT+0100,6151.35,6150.8
24.06.2016 16:26:18.136 GMT+0100,6151.71,6150.8
24.06.2016 16:26:18.445 GMT+0100,6151.59,6150.8
24.06.2016 16:26:18.783 GMT+0100,6151.54,6150.8
24.06.2016 16:26:19.325 GMT+0100,6151.205,6150.8
24.06.2016 16:26:19.656 GMT+0100,6151.18,6150.8
24.06.2016 16:26:19.884 GMT+0100,6151.41,6150.8
24.06.2016 16:26:20.206 GMT+0100,6151.42,6150.8
24.06.2016 16:26:20.256 GMT+0100,6151.46,6151
24.06.2016 16:26:20.571 GMT+0100,6151.43,6151
24.06.2016 16:26:20.744 GMT+0100,6151.36,6150.8
24.06.2016 16:26:21.085 GMT+0100,6151.34,6150.8
24.06.2016 16:26:21.289 GMT+0100,6151.34,6150.5
24.06.2016 16:26:21.339 GMT+0100,6150.93,6150.5
24.06.2016 16:26:22.075 GMT+0100,6150.92,6150.5
24.06.2016 16:26:22.351 GMT+0100,6150.84,6150.3
24.06.2016 16:26:22.405 GMT+0100,6150.81,6150.3
24.06.2016 16:26:22.625 GMT+0100,6150.93,6150.3
24.06.2016 16:26:22.891 GMT+0100,6150.965,6150.5
24.06.2016 16:26:23.428 GMT+0100,6150.97,6150.5
24.06.2016 16:26:23.479 GMT+0100,6150.94,6150.3
24.06.2016 16:26:23.615 GMT+0100,6150.595,6150.29
24.06.2016 16:26:23.896 GMT+0100,6150.39,6149.5
24.06.2016 16:26:23.947 GMT+0100,6150.09,6149.5
24.06.2016 16:26:24.297 GMT+0100,6150.21,6149.5
24.06.2016 16:26:24.364 GMT+0100,6150.255,6149.8
24.06.2016 16:26:24.716 GMT+0100,6150.225,6149.8
24.06.2016 16:26:25.068 GMT+0100,6150.15,6149.5
24.06.2016 16:26:25.155 GMT+0100,6150.19,6149.5
24.06.2016 16:26:25.265 GMT+0100,6150.18,6149.5
24.06.2016 16:26:25.650 GMT+0100,6150.19,6149.8
24.06.2016 16:26:26.054 GMT+0100,6150.05,6149.7
24.06.2016 16:26:26.105 GMT+0100,6149.8,6148.8
24.06.2016 16:26:26.155 GMT+0100,6150.35,6149.2
24.06.2016 16:26:26.556 GMT+0100,6150.475,6149.45
24.06.2016 16:26:26.857 GMT+0100,6149.655,6149.3
24.06.2016 16:26:26.916 GMT+0100,6150.01,6149.3
24.06.2016 16:26:27.079 GMT+0100,6150.01,6149.5
24.06.2016 16:26:27.464 GMT+0100,6150.08,6149.5
24.06.2016 16:26:27.583 GMT+0100,6150.29,6150
24.06.2016 16:26:27.685 GMT+0100,6150.38,6150
24.06.2016 16:26:27.905 GMT+0100,6150.355,6150
24.06.2016 16:26:28.235 GMT+0100,6150.38,6150
24.06.2016 16:26:28.455 GMT+0100,6150.4,6150
24.06.2016 16:26:28.820 GMT+0100,6149.91,6148.91
24.06.2016 16:26:28.989 GMT+0100,6149.91,6149
24.06.2016 16:26:29.040 GMT+0100,6149.95,6149
24.06.2016 16:26:29.335 GMT+0100,6149.72,6149
24.06.2016 16:26:29.492 GMT+0100,6149.72,6148.72
24.06.2016 16:26:29.555 GMT+0100,6149.31,6148.5
24.06.2016 16:26:29.873 GMT+0100,6149.23,6148.5
24.06.2016 16:26:30.234 GMT+0100,6148.925,6148.5
24.06.2016 16:26:30.435 GMT+0100,6149.4,6148.5
24.06.2016 16:26:30.765 GMT+0100,6149.11,6148.5
24.06.2016 16:26:31.205 GMT+0100,6149.34,6149
24.06.2016 16:26:31.424 GMT+0100,6149.405,6149
24.06.2016 16:26:31.755 GMT+0100,6149.39,6149
24.06.2016 16:26:32.085 GMT+0100,6149.44,6149
24.06.2016 16:26:32.239 GMT+0100,6149.59,6149.3
24.06.2016 16:26:32.525 GMT+0100,6149.69,6149.3
24.06.2016 16:26:32.855 GMT+0100,6149.67,6149.3
24.06.2016 16:26:33.075 GMT+0100,6150.26,6149.3
24.06.2016 16:26:33.235 GMT+0100,6150.26,6149.26
24.06.2016 16:26:33.515 GMT+0100,6150.735,6149.67
24.06.2016 16:26:33.955 GMT+0100,6150.88,6149.88
24.06.2016 16:26:34.285 GMT+0100,6150.85,6149.85
24.06.2016 16:26:34.588 GMT+0100,6151.42,6150.42
24.06.2016 16:26:34.938 GMT+0100,6151.455,6151
24.06.2016 16:26:35.290 GMT+0100,6151.235,6150.8
24.06.2016 16:26:35.385 GMT+0100,6151.265,6150.8
24.06.2016 16:26:35.742 GMT+0100,6151.235,6150.8
24.06.2016 16:26:35.968 GMT+0100,6151.34,6150.8
24.06.2016 16:26:36.131 GMT+0100,6151.42,6151
24.06.2016 16:26:36.484 GMT+0100,6150.94,6149.94
24.06.2016 16:26:36.633 GMT+0100,6150.97,6150.5
24.06.2016 16:26:37.081 GMT+0100,6150.955,6150.5
24.06.2016 16:26:37.401 GMT+0100,6150.915,6150.5
24.06.2016 16:26:37.474 GMT+0100,6151.55,6150.55
24.06.2016 16:26:37.639 GMT+0100,6151.55,6151
24.06.2016 16:26:38.025 GMT+0100,6151.39,6151
24.06.2016 16:26:38.255 GMT+0100,6151.42,6151
24.06.2016 16:26:38.464 GMT+0100,6151.38,6151
24.06.2016 16:26:38.645 GMT+0100,6151.28,6150.8
24.06.2016 16:26:38.795 GMT+0100,6151.255,6150.8
24.06.2016 16:26:39.235 GMT+0100,6151.31,6150.8
24.06.2016 16:26:39.604 GMT+0100,6151.205,6150.8
24.06.2016 16:26:39.895 GMT+0100,6151.26,6150.8
24.06.2016 16:26:40.115 GMT+0100,6151.36,6150.8
24.06.2016 16:26:40.311 GMT+0100,6151.36,6150.5
24.06.2016 16:26:40.361 GMT+0100,6151.33,6150.5
24.06.2016 16:26:40.657 GMT+0100,6151.33,6150.33
24.06.2016 16:26:40.707 GMT+0100,6151.28,6150.3
24.06.2016 16:26:41.014 GMT+0100,6150.98,6150.3
24.06.2016 16:26:41.104 GMT+0100,6151.13,6150.3
24.06.2016 16:26:41.159 GMT+0100,6151.215,6150.8
24.06.2016 16:26:41.435 GMT+0100,6151.44,6150.8
24.06.2016 16:26:41.655 GMT+0100,6151.51,6150.8
24.06.2016 16:26:41.706 GMT+0100,6151.51,6151
24.06.2016 16:26:42.219 GMT+0100,6151.56,6151
24.06.2016 16:26:42.424 GMT+0100,6151.72,6151
24.06.2016 16:26:42.646 GMT+0100,6151.63,6151
24.06.2016 16:26:42.974 GMT+0100,6151.66,6151
24.06.2016 16:26:43.243 GMT+0100,6151.77,6151
24.06.2016 16:26:43.744 GMT+0100,6151.8,6151
24.06.2016 16:26:43.964 GMT+0100,6151.68,6151
24.06.2016 16:26:44.335 GMT+0100,6151.69,6151
24.06.2016 16:26:44.514 GMT+0100,6151.71,6151
24.06.2016 16:26:44.578 GMT+0100,6151.755,6151.3
24.06.2016 16:26:45.075 GMT+0100,6151.68,6151.3
24.06.2016 16:26:45.125 GMT+0100,6151.56,6151
24.06.2016 16:26:45.395 GMT+0100,6151.75,6151
24.06.2016 16:26:45.583 GMT+0100,6151.875,6151.5
24.06.2016 16:26:45.634 GMT+0100,6151.88,6151.5
24.06.2016 16:26:45.835 GMT+0100,6151.945,6151.5
24.06.2016 16:26:46.086 GMT+0100,6152.095,6151.8
24.06.2016 16:26:46.165 GMT+0100,6152.195,6151.8
24.06.2016 16:26:46.495 GMT+0100,6152.055,6151.71
24.06.2016 16:26:46.589 GMT+0100,6151.905,6151.5
24.06.2016 16:26:46.811 GMT+0100,6152.01,6151.5
24.06.2016 16:26:47.093 GMT+0100,6152.255,6152
24.06.2016 16:26:47.265 GMT+0100,6152.315,6152
24.06.2016 16:26:47.484 GMT+0100,6152.375,6152
24.06.2016 16:26:47.925 GMT+0100,6152.39,6152
24.06.2016 16:26:48.298 GMT+0100,6152.28,6151.28
24.06.2016 16:26:48.364 GMT+0100,6152.25,6151.25
24.06.2016 16:26:48.837 GMT+0100,6152.73,6151.73
24.06.2016 16:26:49.203 GMT+0100,6153.29,6152.29
24.06.2016 16:26:49.685 GMT+0100,6154.07,6153.07
24.06.2016 16:26:50.144 GMT+0100,6154.37,6153.8
24.06.2016 16:26:50.259 GMT+0100,6155.01,6154.3
24.06.2016 16:26:50.454 GMT+0100,6154.91,6154.3
24.06.2016 16:26:50.674 GMT+0100,6155.11,6154.3
24.06.2016 16:26:50.725 GMT+0100,6155.11,6154.5
24.06.2016 16:26:51.004 GMT+0100,6155.14,6154.5
24.06.2016 16:26:51.335 GMT+0100,6154.975,6154.5
24.06.2016 16:26:51.554 GMT+0100,6155.06,6154.5
24.06.2016 16:26:51.995 GMT+0100,6155.12,6154.5
24.06.2016 16:26:52.435 GMT+0100,6155.14,6154.5
24.06.2016 16:26:52.705 GMT+0100,6154.995,6154.5
24.06.2016 16:26:52.875 GMT+0100,6155.28,6154.5
24.06.2016 16:26:53.205 GMT+0100,6154.995,6154.5
24.06.2016 16:26:53.255 GMT+0100,6154.99,6154.3
24.06.2016 16:26:53.553 GMT+0100,6154.97,6154.3
24.06.2016 16:26:53.755 GMT+0100,6155.32,6154.32
24.06.2016 16:26:54.011 GMT+0100,6154.99,6154.3
24.06.2016 16:26:54.525 GMT+0100,6154.96,6154.3
24.06.2016 16:26:54.745 GMT+0100,6155.22,6154.3
24.06.2016 16:26:55.115 GMT+0100,6154.94,6154.3
24.06.2016 16:26:55.276 GMT+0100,6154.94,6153.94
24.06.2016 16:26:55.326 GMT+0100,6153.905,6153.5
24.06.2016 16:26:55.735 GMT+0100,6153.86,6153.5
24.06.2016 16:26:55.785 GMT+0100,6153.72,6153
24.06.2016 16:26:55.956 GMT+0100,6153.455,6153
24.06.2016 16:26:56.220 GMT+0100,6152.88,6151.88
24.06.2016 16:26:56.511 GMT+0100,6153.08,6152.08
24.06.2016 16:26:56.854 GMT+0100,6152.57,6152.24
24.06.2016 16:26:57.054 GMT+0100,6152.72,6152.3
24.06.2016 16:26:57.254 GMT+0100,6152.64,6152
24.06.2016 16:26:57.305 GMT+0100,6152.63,6152
24.06.2016 16:26:57.825 GMT+0100,6152.76,6152
24.06.2016 16:26:58.044 GMT+0100,6152.405,6152
24.06.2016 16:26:58.259 GMT+0100,6152.31,6151.5
24.06.2016 16:26:58.375 GMT+0100,6152.26,6151.5
24.06.2016 16:26:58.683 GMT+0100,6151.955,6151.5
24.06.2016 16:26:59.256 GMT+0100,6152.07,6151.74
24.06.2016 16:26:59.306 GMT+0100,6151.92,6151.5
24.06.2016 16:26:59.475 GMT+0100,6151.94,6151.5
24.06.2016 16:26:59.738 GMT+0100,6151.96,6151.5
24.06.2016 16:26:59.788 GMT+0100,6152.11,6151.8
24.06.2016 16:26:59.915 GMT+0100,6152.225,6151.8
24.06.2016 16:27:00.343 GMT+0100,6152.21,6151.8
24.06.2016 16:27:00.505 GMT+0100,6152.28,6151.8
24.06.2016 16:27:00.772 GMT+0100,6152.38,6152
24.06.2016 16:27:00.823 GMT+0100,6152.51,6152
24.06.2016 16:27:00.973 GMT+0100,6152.51,6151.51
24.06.2016 16:27:01.235 GMT+0100,6150.81,6150.3
24.06.2016 16:27:01.663 GMT+0100,6150.87,6150.3
24.06.2016 16:27:01.786 GMT+0100,6150.94,6150.3
24.06.2016 16:27:01.978 GMT+0100,6150.97,6150.5
24.06.2016 16:27:02.334 GMT+0100,6150.825,6150.5
24.06.2016 16:27:02.774 GMT+0100,6150.815,6150.5
24.06.2016 16:27:03.175 GMT+0100,6150.81,6150.5
24.06.2016 16:27:03.285 GMT+0100,6150.71,6150.3
24.06.2016 16:27:03.335 GMT+0100,6150.705,6150.3
24.06.2016 16:27:03.544 GMT+0100,6150.84,6150.3
24.06.2016 16:27:03.764 GMT+0100,6150.93,6150.3
24.06.2016 16:27:03.814 GMT+0100,6151.115,6150.8
24.06.2016 16:27:04.153 GMT+0100,6151.195,6150.8
24.06.2016 16:27:04.293 GMT+0100,6151.09,6150.3
24.06.2016 16:27:04.344 GMT+0100,6151.18,6150.3
24.06.2016 16:27:04.534 GMT+0100,6150.705,6150.3
24.06.2016 16:27:04.791 GMT+0100,6150.61,6150
24.06.2016 16:27:04.865 GMT+0100,6150.34,6150
24.06.2016 16:27:05.254 GMT+0100,6150.335,6150
24.06.2016 16:27:05.312 GMT+0100,6150.235,6149.8
24.06.2016 16:27:05.414 GMT+0100,6150.185,6149.8
24.06.2016 16:27:05.634 GMT+0100,6150.28,6149.8
24.06.2016 16:27:05.795 GMT+0100,6150.38,6150
24.06.2016 16:27:06.108 GMT+0100,6150.355,6150
24.06.2016 16:27:06.234 GMT+0100,6150.16,6149.5
24.06.2016 16:27:06.404 GMT+0100,6150.26,6149.5
24.06.2016 16:27:06.624 GMT+0100,6149.855,6149.5
24.06.2016 16:27:06.700 GMT+0100,6149.755,6149.3
24.06.2016 16:27:06.955 GMT+0100,6149.73,6149.3
24.06.2016 16:27:07.284 GMT+0100,6149.72,6149.3
24.06.2016 16:27:07.793 GMT+0100,6149.29,6148.29
24.06.2016 16:27:07.844 GMT+0100,6149.29,6148.5
24.06.2016 16:27:08.185 GMT+0100,6149.13,6148.5
24.06.2016 16:27:08.274 GMT+0100,6149.34,6148.5
24.06.2016 16:27:08.324 GMT+0100,6149.34,6148.8
24.06.2016 16:27:09.044 GMT+0100,6149.295,6148.8
24.06.2016 16:27:09.311 GMT+0100,6149.29,6148.5
24.06.2016 16:27:09.374 GMT+0100,6148.805,6148.5
24.06.2016 16:27:09.594 GMT+0100,6148.88,6148.5
24.06.2016 16:27:09.813 GMT+0100,6148.78,6148.3
24.06.2016 16:27:09.925 GMT+0100,6148.715,6148.3
24.06.2016 16:27:10.173 GMT+0100,6148.755,6148.3
24.06.2016 16:27:10.316 GMT+0100,6148.71,6148
24.06.2016 16:27:10.474 GMT+0100,6148.76,6148
24.06.2016 16:27:10.804 GMT+0100,6148.59,6148
24.06.2016 16:27:11.321 GMT+0100,6148.79,6148.5
24.06.2016 16:27:11.371 GMT+0100,6148.88,6148.5
24.06.2016 16:27:11.574 GMT+0100,6149.12,6148.5
24.06.2016 16:27:12.086 GMT+0100,6148.935,6148.5
24.06.2016 16:27:12.327 GMT+0100,6148.87,6148.3
24.06.2016 16:27:12.454 GMT+0100,6148.94,6148.3
24.06.2016 16:27:12.674 GMT+0100,6148.87,6148.3
24.06.2016 16:27:13.005 GMT+0100,6148.78,6148.3
24.06.2016 16:27:13.246 GMT+0100,6148.84,6148.3
24.06.2016 16:27:13.555 GMT+0100,6148.78,6148.3
24.06.2016 16:27:13.920 GMT+0100,6148.815,6148.5
24.06.2016 16:27:14.354 GMT+0100,6148.775,6148.45
24.06.2016 16:27:14.794 GMT+0100,6148.79,6148.48
24.06.2016 16:27:15.015 GMT+0100,6148.77,6148.44
24.06.2016 16:27:15.344 GMT+0100,6148.54,6147.54
24.06.2016 16:27:15.394 GMT+0100,6149.165,6148.03
24.06.2016 16:27:15.789 GMT+0100,6149.24,6148.18
24.06.2016 16:27:16.114 GMT+0100,6149.26,6148.22
24.06.2016 16:27:16.444 GMT+0100,6149.25,6148.2
24.06.2016 16:27:16.806 GMT+0100,6149.255,6148.21
24.06.2016 16:27:17.354 GMT+0100,6149.25,6148.25
24.06.2016 16:27:17.846 GMT+0100,6147.89,6147.3
24.06.2016 16:27:17.897 GMT+0100,6147.89,6147
24.06.2016 16:27:17.984 GMT+0100,6147.86,6147
24.06.2016 16:27:18.306 GMT+0100,6147.58,6147
24.06.2016 16:27:18.754 GMT+0100,6147.725,6147.3
24.06.2016 16:27:19.084 GMT+0100,6147.82,6147.3
24.06.2016 16:27:19.414 GMT+0100,6147.84,6147.3
24.06.2016 16:27:19.744 GMT+0100,6148.13,6147.3
24.06.2016 16:27:19.903 GMT+0100,6148.315,6148
