Local time,Ask,Bid
23.06.2016 11:14:45.185 GMT+0100,6357.1,6356.1
23.06.2016 11:14:45.356 GMT+0100,6356.94,6355.94
23.06.2016 11:14:45.574 GMT+0100,6356.84,6355.84
23.06.2016 11:14:46.104 GMT+0100,6356.84,6354.8
23.06.2016 11:14:46.154 GMT+0100,6356.5,6355.5
23.06.2016 11:14:46.763 GMT+0100,6356.5,6355.5
23.06.2016 11:14:46.813 GMT+0100,6356.6,6355.6
23.06.2016 11:14:46.864 GMT+0100,6356.6,6355.6
23.06.2016 11:14:47.114 GMT+0100,6356.74,6355.74
23.06.2016 11:14:47.664 GMT+0100,6356.89,6355.89
23.06.2016 11:14:47.974 GMT+0100,6356.89,6355.89
23.06.2016 11:14:48.137 GMT+0100,6357.28,6356.28
23.06.2016 11:14:48.496 GMT+0100,6357.08,6356.08
23.06.2016 11:14:48.866 GMT+0100,6357.08,6356.08
23.06.2016 11:14:49.094 GMT+0100,6357.06,6356.06
23.06.2016 11:14:50.178 GMT+0100,6357.06,6356.06
23.06.2016 11:14:50.278 GMT+0100,6357.06,6356.06
23.06.2016 11:14:50.329 GMT+0100,6357.04,6356.04
23.06.2016 11:14:50.634 GMT+0100,6357.2,6356.2
23.06.2016 11:14:51.076 GMT+0100,6357.24,6356.24
23.06.2016 11:14:51.331 GMT+0100,6357.04,6356.04
23.06.2016 11:14:51.534 GMT+0100,6357.2,6356.2
23.06.2016 11:14:51.865 GMT+0100,6357.35,6356.35
23.06.2016 11:14:52.635 GMT+0100,6357.37,6356.37
23.06.2016 11:14:52.686 GMT+0100,6357.37,6356.37
23.06.2016 11:14:52.854 GMT+0100,6357.45,6356.45
23.06.2016 11:14:52.986 GMT+0100,6357.45,6355.3
23.06.2016 11:14:53.221 GMT+0100,6357.06,6356.06
23.06.2016 11:14:53.404 GMT+0100,6356.97,6355.97
23.06.2016 11:14:54.991 GMT+0100,6356.97,6355.97
23.06.2016 11:14:55.164 GMT+0100,6356.77,6355.77
23.06.2016 11:14:55.385 GMT+0100,6356.7,6355.7
23.06.2016 11:14:55.496 GMT+0100,6356.7,6355.7
23.06.2016 11:14:55.594 GMT+0100,6356.7,6354.5
23.06.2016 11:14:55.644 GMT+0100,6356.47,6355.47
23.06.2016 11:14:55.795 GMT+0100,6356.47,6354.3
23.06.2016 11:14:55.965 GMT+0100,6355.93,6354.93
23.06.2016 11:14:56.565 GMT+0100,6355.64,6354.64
23.06.2016 11:14:57.144 GMT+0100,6355.77,6354.77
23.06.2016 11:14:57.584 GMT+0100,6355.7,6354.7
23.06.2016 11:14:58.302 GMT+0100,6355.7,6354.7
23.06.2016 11:14:58.354 GMT+0100,6356.02,6355.02
23.06.2016 11:14:58.405 GMT+0100,6356.02,6355.02
23.06.2016 11:14:58.684 GMT+0100,6356.14,6355.14
23.06.2016 11:14:58.734 GMT+0100,6356.14,6355.14
23.06.2016 11:14:58.906 GMT+0100,6356.22,6355.22
23.06.2016 11:14:59.344 GMT+0100,6356.25,6355.25
23.06.2016 11:14:59.674 GMT+0100,6355.77,6354.77
23.06.2016 11:15:00.224 GMT+0100,6355.81,6354.81
23.06.2016 11:15:00.554 GMT+0100,6355.39,6354.39
23.06.2016 11:15:02.315 GMT+0100,6355.45,6354.45
23.06.2016 11:15:02.613 GMT+0100,6355.47,6354.5
23.06.2016 11:15:02.714 GMT+0100,6355.47,6354.47
23.06.2016 11:15:02.765 GMT+0100,6355.91,6353.8
23.06.2016 11:15:02.815 GMT+0100,6355.91,6354
23.06.2016 11:15:03.305 GMT+0100,6356.36,6355.36
23.06.2016 11:15:04.075 GMT+0100,6356.39,6355.39
23.06.2016 11:15:05.395 GMT+0100,6356.36,6355.36
23.06.2016 11:15:05.615 GMT+0100,6356.39,6355.39
23.06.2016 11:15:06.165 GMT+0100,6356.47,6355.47
23.06.2016 11:15:06.385 GMT+0100,6356.44,6355.44
23.06.2016 11:15:06.526 GMT+0100,6356.44,6355.44
23.06.2016 11:15:06.631 GMT+0100,6356.44,6355.44
23.06.2016 11:15:06.715 GMT+0100,6356.45,6355.45
23.06.2016 11:15:07.155 GMT+0100,6356.97,6355.97
23.06.2016 11:15:07.549 GMT+0100,6356.97,6355.97
23.06.2016 11:15:07.831 GMT+0100,6357.04,6355
23.06.2016 11:15:08.145 GMT+0100,6356.74,6355.74
23.06.2016 11:15:08.475 GMT+0100,6356.84,6355.84
23.06.2016 11:15:08.977 GMT+0100,6356.84,6354.8
23.06.2016 11:15:09.028 GMT+0100,6356.78,6355.78
23.06.2016 11:15:09.245 GMT+0100,6356.57,6355.57
23.06.2016 11:15:09.465 GMT+0100,6356.47,6355.47
23.06.2016 11:15:09.685 GMT+0100,6356.34,6355.34
23.06.2016 11:15:10.015 GMT+0100,6356.39,6355.39
23.06.2016 11:15:11.940 GMT+0100,6356.39,6355.39
23.06.2016 11:15:11.995 GMT+0100,6356.57,6355.57
23.06.2016 11:15:12.545 GMT+0100,6356.64,6355.64
23.06.2016 11:15:13.090 GMT+0100,6356.69,6355.69
23.06.2016 11:15:14.247 GMT+0100,6356.69,6355.69
23.06.2016 11:15:14.305 GMT+0100,6356.72,6355.72
23.06.2016 11:15:14.635 GMT+0100,6356.81,6354.8
23.06.2016 11:15:14.767 GMT+0100,6356.81,6355
23.06.2016 11:15:15.185 GMT+0100,6355.44,6354.44
23.06.2016 11:15:15.696 GMT+0100,6355.14,6354.14
23.06.2016 11:15:16.357 GMT+0100,6355.14,6354.14
23.06.2016 11:15:16.407 GMT+0100,6355.6,6354.6
23.06.2016 11:15:16.858 GMT+0100,6355.6,6354.6
23.06.2016 11:15:17.055 GMT+0100,6355.54,6354.54
23.06.2016 11:15:17.715 GMT+0100,6355.47,6354.47
23.06.2016 11:15:18.375 GMT+0100,6355.5,6354.5
23.06.2016 11:15:19.261 GMT+0100,6355.5,6354.5
23.06.2016 11:15:19.475 GMT+0100,6355.64,6354.64
23.06.2016 11:15:20.024 GMT+0100,6355.68,6354.68
23.06.2016 11:15:20.167 GMT+0100,6355.68,6354.8
23.06.2016 11:15:20.268 GMT+0100,6356.51,6355.51
23.06.2016 11:15:20.471 GMT+0100,6356.51,6354.5
23.06.2016 11:15:20.575 GMT+0100,6356.27,6355.27
23.06.2016 11:15:20.796 GMT+0100,6356.24,6355.24
23.06.2016 11:15:21.014 GMT+0100,6356.28,6355.28
23.06.2016 11:15:22.444 GMT+0100,6356.22,6355.22
23.06.2016 11:15:22.775 GMT+0100,6356.19,6355.19
23.06.2016 11:15:23.545 GMT+0100,6356.22,6355.22
23.06.2016 11:15:24.675 GMT+0100,6356.22,6355.22
23.06.2016 11:15:24.755 GMT+0100,6356.19,6355.19
23.06.2016 11:15:25.085 GMT+0100,6355.81,6354.81
23.06.2016 11:15:25.415 GMT+0100,6355.84,6354.84
23.06.2016 11:15:25.855 GMT+0100,6355.89,6354.89
23.06.2016 11:15:26.254 GMT+0100,6355.89,6354.89
23.06.2016 11:15:26.405 GMT+0100,6355.94,6354.94
23.06.2016 11:15:26.735 GMT+0100,6356.22,6355.22
23.06.2016 11:15:27.281 GMT+0100,6356.22,6355.22
23.06.2016 11:15:27.394 GMT+0100,6356.1,6355.1
23.06.2016 11:15:27.758 GMT+0100,6356.04,6355.04
23.06.2016 11:15:27.809 GMT+0100,6356.04,6355.04
23.06.2016 11:15:27.945 GMT+0100,6355.89,6354.89
23.06.2016 11:15:28.164 GMT+0100,6355.95,6354.95
23.06.2016 11:15:28.494 GMT+0100,6355.92,6354.92
23.06.2016 11:15:28.684 GMT+0100,6355.92,6355
23.06.2016 11:15:28.735 GMT+0100,6355.89,6355
23.06.2016 11:15:29.087 GMT+0100,6356.97,6355.97
23.06.2016 11:15:29.265 GMT+0100,6357.33,6355
23.06.2016 11:15:29.596 GMT+0100,6356.81,6355.81
23.06.2016 11:15:29.697 GMT+0100,6356.81,6355.81
23.06.2016 11:15:29.791 GMT+0100,6356.81,6355.81
23.06.2016 11:15:30.034 GMT+0100,6357,6356
23.06.2016 11:15:30.292 GMT+0100,6357,6356
23.06.2016 11:15:30.364 GMT+0100,6357.28,6356.28
23.06.2016 11:15:30.694 GMT+0100,6357.44,6356.44
23.06.2016 11:15:30.895 GMT+0100,6357.44,6356.44
23.06.2016 11:15:30.945 GMT+0100,6357.47,6356.47
23.06.2016 11:15:31.253 GMT+0100,6357.54,6356.54
23.06.2016 11:15:31.303 GMT+0100,6357.54,6356.54
23.06.2016 11:15:31.465 GMT+0100,6357.81,6356.81
23.06.2016 11:15:31.796 GMT+0100,6357.77,6356.77
23.06.2016 11:15:32.048 GMT+0100,6357.81,6356.81
23.06.2016 11:15:32.408 GMT+0100,6357.89,6356.89
23.06.2016 11:15:33.995 GMT+0100,6357.97,6356.97
23.06.2016 11:15:34.302 GMT+0100,6358.06,6357.06
23.06.2016 11:15:34.654 GMT+0100,6358.07,6357.07
23.06.2016 11:15:34.705 GMT+0100,6358.07,6357.07
23.06.2016 11:15:34.987 GMT+0100,6358.31,6357.31
23.06.2016 11:15:35.037 GMT+0100,6358.31,6357.31
23.06.2016 11:15:35.204 GMT+0100,6358.74,6357.74
23.06.2016 11:15:35.608 GMT+0100,6358.74,6357.74
23.06.2016 11:15:35.658 GMT+0100,6358.39,6357.39
23.06.2016 11:15:35.809 GMT+0100,6358.39,6357.39
23.06.2016 11:15:36.110 GMT+0100,6358.39,6357.39
23.06.2016 11:15:36.245 GMT+0100,6358.51,6356.5
23.06.2016 11:15:36.414 GMT+0100,6358.07,6357.07
23.06.2016 11:15:36.745 GMT+0100,6358.14,6357.14
23.06.2016 11:15:37.255 GMT+0100,6358.09,6357.09
23.06.2016 11:15:37.514 GMT+0100,6358.02,6357.02
23.06.2016 11:15:38.518 GMT+0100,6358.02,6357.02
23.06.2016 11:15:38.615 GMT+0100,6357.94,6356.94
23.06.2016 11:15:38.972 GMT+0100,6358.04,6357.04
23.06.2016 11:15:39.220 GMT+0100,6358.04,6357.04
23.06.2016 11:15:39.384 GMT+0100,6358.39,6357.39
23.06.2016 11:15:40.427 GMT+0100,6358.39,6357.39
23.06.2016 11:15:40.704 GMT+0100,6358.31,6357.31
23.06.2016 11:15:41.624 GMT+0100,6358.31,6357.31
23.06.2016 11:15:41.694 GMT+0100,6358.39,6357.39
23.06.2016 11:15:42.489 GMT+0100,6358.44,6357.44
23.06.2016 11:15:42.630 GMT+0100,6358.52,6356.5
23.06.2016 11:15:42.794 GMT+0100,6358.31,6357.31
23.06.2016 11:15:42.846 GMT+0100,6358.31,6356.3
23.06.2016 11:15:43.142 GMT+0100,6358.02,6357.02
23.06.2016 11:15:43.645 GMT+0100,6358.02,6356
23.06.2016 11:15:43.696 GMT+0100,6357.89,6356.89
23.06.2016 11:15:44.005 GMT+0100,6357.47,6356.47
23.06.2016 11:15:44.226 GMT+0100,6357.52,6356.52
23.06.2016 11:15:44.555 GMT+0100,6357.39,6356.39
23.06.2016 11:15:44.974 GMT+0100,6357.39,6356.39
23.06.2016 11:15:45.043 GMT+0100,6357.14,6356.14
23.06.2016 11:15:45.104 GMT+0100,6356.97,6355.97
23.06.2016 11:15:45.583 GMT+0100,6356.89,6355.89
23.06.2016 11:15:45.874 GMT+0100,6357.09,6356.09
23.06.2016 11:15:47.304 GMT+0100,6357.14,6356.14
23.06.2016 11:15:47.739 GMT+0100,6357.14,6356.14
23.06.2016 11:15:47.789 GMT+0100,6357.31,6356.31
23.06.2016 11:15:47.940 GMT+0100,6357.31,6356.5
23.06.2016 11:15:48.089 GMT+0100,6357.34,6356.5
23.06.2016 11:15:48.294 GMT+0100,6358.14,6357.14
23.06.2016 11:15:48.565 GMT+0100,6358.02,6357.02
23.06.2016 11:15:48.844 GMT+0100,6358.18,6357.18
23.06.2016 11:15:49.065 GMT+0100,6358.1,6357.1
23.06.2016 11:15:49.172 GMT+0100,6358.1,6357.1
23.06.2016 11:15:49.394 GMT+0100,6358.07,6357.07
23.06.2016 11:15:49.724 GMT+0100,6357.95,6356.95
23.06.2016 11:15:50.247 GMT+0100,6357.95,6356.95
23.06.2016 11:15:50.384 GMT+0100,6358.06,6357.06
23.06.2016 11:15:51.154 GMT+0100,6358.1,6357.1
23.06.2016 11:15:51.374 GMT+0100,6358.07,6357.07
23.06.2016 11:15:52.063 GMT+0100,6357.94,6356.94
23.06.2016 11:15:52.474 GMT+0100,6357.91,6356.91
23.06.2016 11:15:52.752 GMT+0100,6357.91,6355.8
23.06.2016 11:15:52.915 GMT+0100,6357.56,6356.56
23.06.2016 11:15:53.797 GMT+0100,6357.56,6356.56
23.06.2016 11:15:54.014 GMT+0100,6357.79,6356.79
23.06.2016 11:15:54.454 GMT+0100,6357.87,6356.87
23.06.2016 11:15:55.757 GMT+0100,6357.87,6356.87
23.06.2016 11:15:56.104 GMT+0100,6358.02,6357.02
23.06.2016 11:15:56.207 GMT+0100,6358.02,6357.02
23.06.2016 11:15:56.325 GMT+0100,6358.06,6357.06
23.06.2016 11:15:58.524 GMT+0100,6357.97,6356.97
23.06.2016 11:15:58.575 GMT+0100,6357.97,6356.97
23.06.2016 11:15:58.854 GMT+0100,6357.84,6356.84
23.06.2016 11:15:59.513 GMT+0100,6357.93,6356.93
23.06.2016 11:16:00.724 GMT+0100,6357.97,6356.97
23.06.2016 11:16:01.175 GMT+0100,6358.03,6357.03
23.06.2016 11:16:01.267 GMT+0100,6358.03,6357.03
23.06.2016 11:16:01.368 GMT+0100,6358.03,6357.3
23.06.2016 11:16:01.418 GMT+0100,6358.21,6357.3
23.06.2016 11:16:01.469 GMT+0100,6358.21,6357.21
23.06.2016 11:16:01.670 GMT+0100,6358.54,6356.5
23.06.2016 11:16:01.770 GMT+0100,6358.54,6356.8
23.06.2016 11:16:02.155 GMT+0100,6358.47,6357.47
23.06.2016 11:16:02.543 GMT+0100,6358.26,6357.26
23.06.2016 11:16:02.706 GMT+0100,6358.22,6357.22
23.06.2016 11:16:02.924 GMT+0100,6358.18,6357.18
23.06.2016 11:16:03.254 GMT+0100,6358.14,6357.14
23.06.2016 11:16:03.777 GMT+0100,6358.14,6357.14
23.06.2016 11:16:03.915 GMT+0100,6357.95,6356.95
23.06.2016 11:16:04.680 GMT+0100,6357.95,6356.95
23.06.2016 11:16:04.730 GMT+0100,6358,6357
23.06.2016 11:16:05.198 GMT+0100,6358.19,6357.19
23.06.2016 11:16:05.289 GMT+0100,6358.19,6357.19
23.06.2016 11:16:05.344 GMT+0100,6358.24,6357.24
23.06.2016 11:16:05.674 GMT+0100,6358.2,6357.2
23.06.2016 11:16:05.724 GMT+0100,6358.2,6357.2
23.06.2016 11:16:05.894 GMT+0100,6358.1,6357.1
23.06.2016 11:16:06.555 GMT+0100,6358.07,6357.07
23.06.2016 11:16:06.774 GMT+0100,6358.1,6357.1
23.06.2016 11:16:06.825 GMT+0100,6358.1,6357.1
23.06.2016 11:16:06.995 GMT+0100,6358.2,6357.2
23.06.2016 11:16:08.141 GMT+0100,6358.29,6357.29
23.06.2016 11:16:10.004 GMT+0100,6358.29,6357.29
23.06.2016 11:16:10.074 GMT+0100,6358.25,6357.25
23.06.2016 11:16:10.404 GMT+0100,6357.85,6356.85
23.06.2016 11:16:10.735 GMT+0100,6357.82,6356.82
23.06.2016 11:16:11.806 GMT+0100,6357.82,6356.82
23.06.2016 11:16:11.926 GMT+0100,6357.85,6356.85
23.06.2016 11:16:12.232 GMT+0100,6358.1,6357.1
23.06.2016 11:16:13.090 GMT+0100,6358.14,6357.14
23.06.2016 11:16:14.363 GMT+0100,6357.85,6356.85
23.06.2016 11:16:14.693 GMT+0100,6358.14,6357.14
23.06.2016 11:16:15.023 GMT+0100,6357.93,6356.93
23.06.2016 11:16:15.463 GMT+0100,6357.95,6356.95
23.06.2016 11:16:16.020 GMT+0100,6357.95,6356.95
23.06.2016 11:16:16.124 GMT+0100,6357.97,6356.97
23.06.2016 11:16:16.567 GMT+0100,6358.14,6357.14
23.06.2016 11:16:17.423 GMT+0100,6358.14,6357.14
23.06.2016 11:16:17.583 GMT+0100,6358.21,6357.21
23.06.2016 11:16:17.930 GMT+0100,6358.21,6357.21
23.06.2016 11:16:18.052 GMT+0100,6358.14,6357.14
23.06.2016 11:16:18.103 GMT+0100,6358.14,6357.14
23.06.2016 11:16:18.214 GMT+0100,6357.95,6356.95
23.06.2016 11:16:18.627 GMT+0100,6357.95,6356.95
23.06.2016 11:16:18.764 GMT+0100,6358.14,6357.14
23.06.2016 11:16:20.413 GMT+0100,6358.07,6357.07
23.06.2016 11:16:22.401 GMT+0100,6358.07,6357.07
23.06.2016 11:16:22.613 GMT+0100,6357.95,6356.95
23.06.2016 11:16:22.833 GMT+0100,6357.92,6356.92
23.06.2016 11:16:24.264 GMT+0100,6358,6357
23.06.2016 11:16:24.924 GMT+0100,6358.06,6357.06
23.06.2016 11:16:24.974 GMT+0100,6358.06,6357.06
23.06.2016 11:16:25.163 GMT+0100,6358.27,6357.27
23.06.2016 11:16:25.216 GMT+0100,6358.27,6357.27
23.06.2016 11:16:25.267 GMT+0100,6358.27,6357.27
23.06.2016 11:16:25.367 GMT+0100,6358.27,6357.27
23.06.2016 11:16:25.788 GMT+0100,6358.52,6357.52
23.06.2016 11:16:25.838 GMT+0100,6358.5,6357.5
23.06.2016 11:16:26.353 GMT+0100,6358.45,6357.45
23.06.2016 11:16:26.624 GMT+0100,6358.43,6357.43
23.06.2016 11:16:27.123 GMT+0100,6358.37,6357.37
23.06.2016 11:16:27.783 GMT+0100,6358.31,6357.31
23.06.2016 11:16:28.140 GMT+0100,6358.43,6357.43
23.06.2016 11:16:28.663 GMT+0100,6358.47,6357.47
23.06.2016 11:16:28.763 GMT+0100,6358.47,6357.47
23.06.2016 11:16:28.994 GMT+0100,6358.73,6357.73
23.06.2016 11:16:29.323 GMT+0100,6358.69,6357.69
23.06.2016 11:16:29.752 GMT+0100,6358.69,6357.69
23.06.2016 11:16:29.802 GMT+0100,6358.67,6357.67
23.06.2016 11:16:30.023 GMT+0100,6358.4,6357.4
23.06.2016 11:16:30.074 GMT+0100,6358.4,6357.4
23.06.2016 11:16:30.203 GMT+0100,6358.67,6357.67
23.06.2016 11:16:30.534 GMT+0100,6358.82,6357.82
23.06.2016 11:16:30.863 GMT+0100,6358.86,6357.86
23.06.2016 11:16:31.524 GMT+0100,6358.81,6357.81
23.06.2016 11:16:32.073 GMT+0100,6358.83,6357.83
23.06.2016 11:16:34.273 GMT+0100,6358.86,6357.86
23.06.2016 11:16:34.713 GMT+0100,6358.7,6357.7
23.06.2016 11:16:36.033 GMT+0100,6358.78,6357.78
23.06.2016 11:16:36.363 GMT+0100,6358.81,6357.81
23.06.2016 11:16:36.618 GMT+0100,6358.89,6357.89
23.06.2016 11:16:36.672 GMT+0100,6358.89,6357.89
23.06.2016 11:16:37.353 GMT+0100,6358.77,6357.77
23.06.2016 11:16:37.574 GMT+0100,6358.57,6357.57
23.06.2016 11:16:37.794 GMT+0100,6358.64,6357.64
23.06.2016 11:16:38.141 GMT+0100,6358.97,6357.97
23.06.2016 11:16:38.344 GMT+0100,6359.02,6357
23.06.2016 11:16:38.615 GMT+0100,6359.03,6357.5
23.06.2016 11:16:39.113 GMT+0100,6359.39,6358.39
23.06.2016 11:16:39.443 GMT+0100,6359.14,6358.14
23.06.2016 11:16:39.664 GMT+0100,6358.84,6357.84
23.06.2016 11:16:39.883 GMT+0100,6358.81,6357.81
23.06.2016 11:16:39.933 GMT+0100,6358.81,6357.81
23.06.2016 11:16:40.300 GMT+0100,6358.59,6357.59
23.06.2016 11:16:40.434 GMT+0100,6358.74,6357.74
23.06.2016 11:16:40.763 GMT+0100,6358.7,6357.7
23.06.2016 11:16:41.423 GMT+0100,6358.64,6357.64
23.06.2016 11:16:41.618 GMT+0100,6358.64,6357.64
23.06.2016 11:16:41.753 GMT+0100,6358.54,6357.54
23.06.2016 11:16:42.039 GMT+0100,6358.54,6357.54
23.06.2016 11:16:42.090 GMT+0100,6358.47,6357.47
23.06.2016 11:16:42.193 GMT+0100,6358.64,6357.64
23.06.2016 11:16:43.199 GMT+0100,6358.64,6357.64
23.06.2016 11:16:43.400 GMT+0100,6358.64,6357.64
23.06.2016 11:16:43.633 GMT+0100,6358.5,6357.5
23.06.2016 11:16:43.953 GMT+0100,6358.56,6357.56
23.06.2016 11:16:44.723 GMT+0100,6358.34,6357.34
23.06.2016 11:16:44.942 GMT+0100,6358.34,6355.8
23.06.2016 11:16:45.054 GMT+0100,6357.77,6356.77
23.06.2016 11:16:45.274 GMT+0100,6357.51,6356.51
23.06.2016 11:16:45.604 GMT+0100,6357.53,6356.53
23.06.2016 11:16:45.948 GMT+0100,6357.51,6355.3
23.06.2016 11:16:46.010 GMT+0100,6357.51,6355.5
23.06.2016 11:16:46.313 GMT+0100,6356.81,6355.81
23.06.2016 11:16:46.454 GMT+0100,6356.81,6355.81
23.06.2016 11:16:46.504 GMT+0100,6356.89,6355.89
23.06.2016 11:16:47.067 GMT+0100,6357.1,6356.1
23.06.2016 11:16:47.363 GMT+0100,6357.04,6356.04
23.06.2016 11:16:47.802 GMT+0100,6357.09,6356.09
23.06.2016 11:16:47.999 GMT+0100,6357.09,6355
23.06.2016 11:16:48.141 GMT+0100,6356.64,6355.64
23.06.2016 11:16:48.956 GMT+0100,6356.57,6355.57
23.06.2016 11:16:50.112 GMT+0100,6356.52,6355.52
23.06.2016 11:16:52.435 GMT+0100,6356.52,6355.52
23.06.2016 11:16:52.643 GMT+0100,6356.89,6355.89
23.06.2016 11:16:52.973 GMT+0100,6356.94,6355.94
23.06.2016 11:16:53.144 GMT+0100,6356.94,6355.94
23.06.2016 11:16:53.238 GMT+0100,6356.94,6356.3
23.06.2016 11:16:53.740 GMT+0100,6356.89,6355.89
23.06.2016 11:16:53.854 GMT+0100,6356.64,6355.64
23.06.2016 11:16:54.222 GMT+0100,6356.57,6355.57
23.06.2016 11:16:54.344 GMT+0100,6356.57,6354.5
23.06.2016 11:16:54.622 GMT+0100,6356.14,6355.14
23.06.2016 11:16:55.202 GMT+0100,6356.14,6355.14
23.06.2016 11:16:55.283 GMT+0100,6356.02,6355.02
23.06.2016 11:16:55.446 GMT+0100,6356.02,6354
23.06.2016 11:16:55.502 GMT+0100,6355.89,6354.89
23.06.2016 11:16:55.832 GMT+0100,6355.92,6354.92
23.06.2016 11:16:56.183 GMT+0100,6355.84,6354.84
23.06.2016 11:16:56.618 GMT+0100,6355.87,6354.87
23.06.2016 11:16:56.822 GMT+0100,6355.78,6354.78
23.06.2016 11:16:57.042 GMT+0100,6355.74,6354.74
23.06.2016 11:16:57.291 GMT+0100,6355.74,6354.74
23.06.2016 11:16:57.373 GMT+0100,6355.7,6354.7
23.06.2016 11:16:57.449 GMT+0100,6355.7,6353.3
23.06.2016 11:16:57.592 GMT+0100,6354.97,6353.97
23.06.2016 11:16:57.750 GMT+0100,6354.97,6353.97
23.06.2016 11:16:57.812 GMT+0100,6354.89,6353.89
23.06.2016 11:16:58.188 GMT+0100,6354.97,6353.97
23.06.2016 11:16:58.912 GMT+0100,6355.04,6354.04
23.06.2016 11:16:59.252 GMT+0100,6355.04,6354.04
23.06.2016 11:16:59.353 GMT+0100,6355.31,6354.31
23.06.2016 11:16:59.454 GMT+0100,6355.31,6354.31
23.06.2016 11:16:59.573 GMT+0100,6355.81,6354.81
23.06.2016 11:16:59.793 GMT+0100,6355.72,6354.72
23.06.2016 11:16:59.957 GMT+0100,6355.72,6354.72
23.06.2016 11:17:00.149 GMT+0100,6355.52,6354.52
23.06.2016 11:17:00.343 GMT+0100,6355.59,6354.59
23.06.2016 11:17:00.459 GMT+0100,6355.59,6353.3
23.06.2016 11:17:00.672 GMT+0100,6354.89,6353.89
23.06.2016 11:17:01.883 GMT+0100,6354.84,6353.84
23.06.2016 11:17:02.323 GMT+0100,6354.77,6353.77
23.06.2016 11:17:02.863 GMT+0100,6354.77,6353.77
23.06.2016 11:17:02.968 GMT+0100,6354.81,6352.5
23.06.2016 11:17:03.141 GMT+0100,6354.06,6353.06
23.06.2016 11:17:03.422 GMT+0100,6354.03,6353.03
23.06.2016 11:17:04.066 GMT+0100,6354.03,6353.03
23.06.2016 11:17:04.117 GMT+0100,6354.54,6353.54
23.06.2016 11:17:04.168 GMT+0100,6354.54,6353.54
23.06.2016 11:17:04.413 GMT+0100,6354.56,6353.56
23.06.2016 11:17:04.632 GMT+0100,6354.51,6353.51
23.06.2016 11:17:05.182 GMT+0100,6354.56,6353.56
23.06.2016 11:17:05.471 GMT+0100,6354.6,6353.6
23.06.2016 11:17:05.673 GMT+0100,6354.6,6353.6
23.06.2016 11:17:06.075 GMT+0100,6355.04,6354.04
23.06.2016 11:17:06.176 GMT+0100,6355.04,6354.04
23.06.2016 11:17:07.068 GMT+0100,6355.04,6354.04
23.06.2016 11:17:07.119 GMT+0100,6355.04,6353
23.06.2016 11:17:07.382 GMT+0100,6354.6,6353.6
23.06.2016 11:17:08.372 GMT+0100,6354.54,6353.54
23.06.2016 11:17:08.592 GMT+0100,6354.69,6353.69
23.06.2016 11:17:10.352 GMT+0100,6354.64,6353.64
23.06.2016 11:17:13.141 GMT+0100,6354.54,6353.54
23.06.2016 11:17:13.295 GMT+0100,6354.54,6353.54
23.06.2016 11:17:13.433 GMT+0100,6354.39,6353.39
23.06.2016 11:17:13.496 GMT+0100,6354.39,6353.39
23.06.2016 11:17:13.630 GMT+0100,6354.39,6353.5
23.06.2016 11:17:14.151 GMT+0100,6355.14,6354.14
23.06.2016 11:17:14.299 GMT+0100,6355.14,6354.14
23.06.2016 11:17:14.349 GMT+0100,6355.21,6354.21
23.06.2016 11:17:14.656 GMT+0100,6355.21,6354.21
23.06.2016 11:17:14.752 GMT+0100,6355.57,6353.5
23.06.2016 11:17:14.974 GMT+0100,6355.14,6354.14
23.06.2016 11:17:15.403 GMT+0100,6355.14,6354.14
23.06.2016 11:17:15.454 GMT+0100,6355.47,6354.47
23.06.2016 11:17:15.504 GMT+0100,6355.47,6354.47
23.06.2016 11:17:15.684 GMT+0100,6355.47,6354.47
23.06.2016 11:17:15.742 GMT+0100,6355.31,6354.31
23.06.2016 11:17:15.962 GMT+0100,6355.44,6354.44
23.06.2016 11:17:16.516 GMT+0100,6355.44,6354.44
23.06.2016 11:17:16.708 GMT+0100,6355.48,6354.48
23.06.2016 11:17:17.282 GMT+0100,6355.59,6354.59
23.06.2016 11:17:17.521 GMT+0100,6355.59,6354.59
23.06.2016 11:17:17.613 GMT+0100,6355.7,6354.7
23.06.2016 11:17:17.911 GMT+0100,6356.09,6355.09
23.06.2016 11:17:18.162 GMT+0100,6356.54,6355.54
23.06.2016 11:17:18.312 GMT+0100,6356.54,6355.54
23.06.2016 11:17:18.529 GMT+0100,6356.89,6355.89
23.06.2016 11:17:18.838 GMT+0100,6357.14,6356.14
23.06.2016 11:17:18.932 GMT+0100,6356.84,6355.84
23.06.2016 11:17:19.169 GMT+0100,6356.77,6355.77
23.06.2016 11:17:19.482 GMT+0100,6356.84,6355.84
23.06.2016 11:17:20.073 GMT+0100,6356.98,6355.98
23.06.2016 11:17:21.132 GMT+0100,6356.81,6355.81
23.06.2016 11:17:21.462 GMT+0100,6356.98,6355.98
23.06.2016 11:17:22.143 GMT+0100,6356.98,6355.98
23.06.2016 11:17:22.232 GMT+0100,6357.02,6356.02
23.06.2016 11:17:22.672 GMT+0100,6357.09,6356.09
23.06.2016 11:17:23.141 GMT+0100,6357.09,6356.09
23.06.2016 11:17:23.222 GMT+0100,6357.04,6356.04
23.06.2016 11:17:23.319 GMT+0100,6357.04,6356.04
23.06.2016 11:17:23.442 GMT+0100,6357.09,6356.09
23.06.2016 11:17:24.452 GMT+0100,6357.09,6355
23.06.2016 11:17:24.542 GMT+0100,6356.94,6355.94
